CODIGO,DETALLE,DETALLE_E1,DETALLE_E2,RUBRO,PROVEEDOR,UNIDAD,SERIAL_NUM,EXP_DATE,CODIGO_D_R,COSTO,PRECIO_1,PORCENT_1,PRECIO_2,PORCENT_2,PRECIO_3,PORCENT_3,PRECIO_4,PORCENT_4,PRECIO_5,PORCENT_5,PROMO,PROMOPRICE,PROMOSTART,PROMOEND,COMM_TYPE,COMM,COMM_MAX,EXISTENCIA,MINIMO,MAXIMO,PUN_PEDIDO,TASA_IVA,IT_TIPO,IT_POR_MON,TAX_1,TAX_2,TAX_3,TAX_4,TAX_5,BALANZA,TYPE,OBS,VIEW_OBS,SERVICE,CUSTOM_1,CUSTOM_2,CUSTOM_3,CUSTOM_4,CUSTOM_5,CUSTOM_6,IMAGE,IMAGEVIEW,MONEDA,KIT_C_PROD,COD_BARRA,TLABEL,CREADO,MODIFICADO,USE_CP_KIT,EXIS_SUC1,EXIS_SUC2,EXIS_SUC3,EXIS_SUC4,EXIS_SUC5,EXIS_SUC6,EXIS_SUC7,EXIS_SUC8,EXIS_SUC9,EXIS_SUC10,VEN_SUC1,VEN_SUC2,VEN_SUC3,VEN_SUC4,VEN_SUC5,VEN_SUC6,VEN_SUC7,VEN_SUC8,VEN_SUC9,VEN_SUC10,COMER_E
A22            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,2574,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,991,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A23            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,2804,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,982,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A24            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,2926,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,995,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A25            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3053,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,990,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A26            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3186,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,992,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A27            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3383,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,997,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A28            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3575,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A29            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3703,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,1000,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A30            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3186,0,0,0,0,0,0,0,0,0,.F.,0,10/6/2018,10/6/2018,2,0,0,84,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,10/6/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A31            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3330,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,969,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A32            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3460,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,984,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A33            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3698,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,994,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A34            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,3876,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,991,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A35            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,4051,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A36            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,4231,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,994,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A37            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,4411,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,996,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A38            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,4589,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,999,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A39            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,4763,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A40            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,4955,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,1000,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A41            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,5125,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,937,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A42            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,5313,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,999,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,21/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A43            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,5480,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,1000,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A44            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,5670,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,1000,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A45            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,5851,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A46            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,6039,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,999,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A47            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,6211,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A48            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,6389,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,100,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,21/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A49            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,6573,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,100,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,21/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A50            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,6749,0,0,0,0,0,0,0,0,0,.F.,0,31/10/2017,31/10/2017,2,0,0,993,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A51            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,1893,0,0,0,0,0,0,0,0,0,.F.,0,26/10/2020,26/10/2020,2,0,0,997,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,10/7/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A52            ,ACERO                                   ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,2666,0,0,0,0,0,0,0,0,0,.F.,0,5/5/2021,5/5/2021,2,0,0,98,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,5/5/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
A60            ,ARO ACERO EL PAR                        ,                                        ,                                        ,ACERO QUIRURGICO              ,0000000001,     ,.F.,.F.,0000000000,0,2615,0,0,0,0,0,0,0,0,0,.F.,0,18/07/2022,18/07/2022,2,0,0,89,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/07/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AER00          ,AEROSOL PASTEL                          ,                                        ,                                        ,AEROSOLES                     ,0000000001,     ,.F.,.F.,0000000000,0,5474,0,0,0,0,0,0,0,0,0,.F.,0,13/03/2021,13/03/2021,2,0,0,97,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,13/03/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AER001         ,AEROSOL KUWAIT                          ,                                        ,                                        ,AEROSOLES                     ,0000000001,     ,.F.,.F.,0000000000,0,4523,0,0,0,0,0,0,0,0,0,.F.,0,13/03/2021,13/03/2021,2,0,0,86,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,13/03/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AER002         ,AEROSOL CROMO -PLATA                    ,                                        ,                                        ,AEROSOLES                     ,0000000001,     ,.F.,.F.,0000000000,0,6336,0,0,0,0,0,0,0,0,0,.F.,0,13/03/2021,13/03/2021,2,0,0,96,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,13/03/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AER003         ,AEROSOL COBRE ORO BRONCE                ,                                        ,                                        ,AEROSOLES                     ,0000000001,     ,.F.,.F.,0000000000,0,6994,0,0,0,0,0,0,0,0,0,.F.,0,13/03/2021,13/03/2021,2,0,0,94,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,13/03/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AER004         ,AEROSOL FLUOR                           ,                                        ,                                        ,AEROSOLES                     ,0000000001,     ,.F.,.F.,0000000000,0,7898,0,0,0,0,0,0,0,0,0,.F.,0,13/03/2021,13/03/2021,2,0,0,98,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,13/03/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AER005         ,AEROSOL METALIZADO                      ,                                        ,                                        ,AEROSOLES                     ,0000000001,     ,.F.,.F.,0000000000,0,9471,0,0,0,0,0,0,0,0,0,.F.,0,13/03/2021,13/03/2021,2,0,0,100,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,13/03/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AGATA          ,LANA AGATA NUBE                         ,                                        ,                                        ,LANAS                         ,0000000001,     ,.F.,.F.,0000000000,0,1723,0,0,0,0,0,0,0,0,0,.F.,0,20/03/2022,20/03/2022,2,0,0,973,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,20/03/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AJUAR          ,LANA SUPER AJUAR LHO 100 g              ,                                        ,                                        ,LANAS                         ,0000000001,     ,.F.,.F.,0000000000,0,2251,0,0,0,0,0,0,0,0,0,.F.,0,19/02/2022,19/02/2022,2,0,0,9979,0,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,19/02/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AMIGURUMI      ,AMIGURUMI LHO X 50G                     ,                                        ,                                        ,LANAS                         ,0000000001,     ,.F.,.F.,0000000000,0,1219,0,0,0,0,0,0,0,0,0,.F.,0,24/12/2022,24/12/2022,2,0,0,9782,2,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,24/12/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
ANILINA        ,ANILINA COLIBRI X 20GRS                 ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,1860,0,0,0,0,0,0,0,0,0,.F.,0,2/7/2023,2/7/2023,2,0,0,525,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,22/10/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0036         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,4250,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0093         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,7670,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,9,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR01           ,POLVO DE NACAR                          ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,1553,0,0,0,0,0,0,0,0,0,.F.,0,9/10/2023,9/10/2023,2,0,0,99,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/10/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0469         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5174,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0470         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5174,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,9,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
